,red,blue,green,scaled_red,scaled_blue,scaled_green
603,206,58,73,2.767373,0.694973,1.024181
604,205,53,75,2.753939,0.635062,1.052241
605,206,53,74,2.767373,0.635062,1.038211
606,211,54,71,2.834542,0.647044,0.996121
607,215,56,69,2.888277,0.671009,0.968061
608,218,60,67,2.928579,0.718938,0.940002
609,215,63,67,2.888277,0.754885,0.940002
610,213,65,68,2.861409,0.778849,0.954032
611,216,68,66,2.901711,0.814796,0.925972
612,226,75,71,3.03605,0.898672,0.996121
613,213,68,67,2.861409,0.814796,0.940002
614,199,60,64,2.673336,0.718938,0.897912
615,191,52,56,2.565865,0.623079,0.785673
616,217,69,67,2.915145,0.826778,0.940002
617,225,70,61,3.022616,0.838761,0.855822
618,224,73,62,3.009182,0.874708,0.869852
619,217,73,63,2.915145,0.874708,0.883882
620,210,67,73,2.821108,0.802814,1.024181
621,215,65,70,2.888277,0.778849,0.982091
622,214,64,69,2.874843,0.766867,0.968061
623,208,70,70,2.79424,0.838761,0.982091
624,206,70,70,2.767373,0.838761,0.982091
625,217,64,68,2.915145,0.766867,0.954032
626,221,62,68,2.96888,0.742902,0.954032
627,197,70,78,2.646468,0.838761,1.09433
628,134,65,69,1.800136,0.778849,0.968061
629,22,0,0,0.295545,0.0,0.0
630,0,16,0,0.0,0.191717,0.0
631,28,89,66,0.376148,1.066424,0.925972
632,113,227,191,1.518025,2.719981,2.679706
633,91,244,198,1.22248,2.92368,2.777915
634,79,247,197,1.061274,2.959627,2.763885
635,84,247,200,1.128443,2.959627,2.805975
636,77,237,194,1.034406,2.839804,2.721796
637,74,237,196,0.994105,2.839804,2.749856
638,77,246,199,1.034406,2.947645,2.791945
639,84,254,199,1.128443,3.043503,2.791945
640,89,255,195,1.195612,3.055486,2.735826
641,88,245,189,1.182179,2.935663,2.651646
642,90,232,187,1.209046,2.779893,2.623587
643,112,239,207,1.504591,2.863769,2.904184
644,98,212,185,1.316517,2.540247,2.595527
645,25,130,105,0.335846,1.557699,1.473137
646,6,52,40,0.080603,0.623079,0.561195
647,48,81,67,0.644825,0.970566,0.940002
648,53,68,57,0.711994,0.814796,0.799703
649,42,43,37,0.564222,0.515239,0.519105
650,14,11,10,0.188074,0.131805,0.140299
651,12,15,13,0.161206,0.179734,0.182388
652,11,19,16,0.147772,0.227664,0.224478
653,14,30,23,0.188074,0.359469,0.322687
654,0,16,9,0.0,0.191717,0.126269
655,80,110,105,1.074708,1.318053,1.473137
656,84,118,111,1.128443,1.413911,1.557316
657,15,52,38,0.201508,0.623079,0.533135
658,42,90,69,0.564222,1.078407,0.968061
659,43,109,83,0.577655,1.30607,1.16448
660,71,164,136,0.953803,1.965097,1.908063
661,116,229,202,1.558326,2.743946,2.834035
662,73,235,203,0.980671,2.81584,2.848065
663,73,242,202,0.980671,2.899716,2.834035
664,74,253,199,0.994105,3.031521,2.791945
665,75,255,198,1.007539,3.055486,2.777915
666,80,253,196,1.074708,3.031521,2.749856
667,84,244,196,1.128443,2.92368,2.749856
668,87,239,196,1.168745,2.863769,2.749856
669,85,239,196,1.141877,2.863769,2.749856
670,91,249,203,1.22248,2.983592,2.848065
671,84,241,197,1.128443,2.887733,2.763885
672,100,238,203,1.343385,2.851787,2.848065
673,94,191,171,1.262782,2.288619,2.399109
674,0,14,9,0.0,0.167752,0.126269
675,22,0,1,0.295545,0.0,0.01403
676,105,30,34,1.410554,0.359469,0.477016
677,187,83,85,2.512129,0.994531,1.192539
678,224,64,64,3.009182,0.766867,0.897912
679,217,66,67,2.915145,0.790832,0.940002
680,212,66,70,2.847976,0.790832,0.982091
681,212,68,70,2.847976,0.814796,0.982091
682,216,68,68,2.901711,0.814796,0.954032
683,217,68,67,2.915145,0.814796,0.940002
684,217,69,67,2.915145,0.826778,0.940002
685,216,69,67,2.901711,0.826778,0.940002
686,213,72,73,2.861409,0.862725,1.024181
687,185,52,58,2.485262,0.623079,0.813733
688,175,45,54,2.350923,0.539203,0.757613
689,208,73,79,2.79424,0.874708,1.10836
690,214,61,62,2.874843,0.73092,0.869852
691,232,72,69,3.116653,0.862725,0.968061
692,219,64,67,2.942013,0.766867,0.940002
693,204,62,71,2.740505,0.742902,0.996121
694,212,50,70,2.847976,0.599115,0.982091
695,212,52,69,2.847976,0.623079,0.968061
696,215,53,67,2.888277,0.635062,0.940002
697,222,55,64,2.982314,0.659026,0.897912
698,224,57,62,3.009182,0.682991,0.869852
699,218,60,65,2.928579,0.718938,0.911942
700,217,62,65,2.915145,0.742902,0.911942
701,224,66,61,3.009182,0.790832,0.855822
702,231,69,62,3.103219,0.826778,0.869852
703,230,79,77,3.089785,0.946601,1.0803
704,197,63,70,2.646468,0.754885,0.982091
705,156,26,35,2.09568,0.31154,0.491046
706,216,70,70,2.901711,0.838761,0.982091
707,230,68,61,3.089785,0.814796,0.855822
708,227,69,62,3.049483,0.826778,0.869852
709,214,67,65,2.874843,0.802814,0.911942
710,213,69,71,2.861409,0.826778,0.996121
711,217,64,68,2.915145,0.766867,0.954032
712,218,65,66,2.928579,0.778849,0.925972
713,211,70,68,2.834542,0.838761,0.954032
714,211,72,68,2.834542,0.862725,0.954032
715,220,65,64,2.955446,0.778849,0.897912
716,224,61,65,3.009182,0.73092,0.911942
717,201,72,76,2.700203,0.862725,1.066271
718,139,68,67,1.867305,0.814796,0.940002
719,28,0,0,0.376148,0.0,0.0
720,0,14,2,0.0,0.167752,0.02806
721,34,96,77,0.456751,1.1503,1.0803
722,112,227,195,1.504591,2.719981,2.735826
723,82,237,195,1.101575,2.839804,2.735826
724,84,253,206,1.128443,3.031521,2.890154
725,79,246,205,1.061274,2.947645,2.876124
726,79,241,206,1.061274,2.887733,2.890154
727,74,236,204,0.994105,2.827822,2.862095
728,80,245,208,1.074708,2.935663,2.918214
729,89,249,206,1.195612,2.983592,2.890154
730,84,234,186,1.128443,2.803857,2.609557
731,100,233,189,1.343385,2.791875,2.651646
732,118,232,196,1.585194,2.779893,2.749856
733,90,186,160,1.209046,2.228707,2.24478
734,27,109,85,0.362714,1.30607,1.192539
735,32,105,82,0.429883,1.258141,1.15045
736,43,90,72,0.577655,1.078407,1.010151
737,59,96,82,0.792597,1.1503,1.15045
738,69,94,86,0.926935,1.126336,1.206569
739,7,19,17,0.094037,0.227664,0.238508
740,0,6,6,0.0,0.071894,0.084179
741,9,12,10,0.120905,0.143788,0.140299
742,0,5,0,0.0,0.059911,0.0
743,19,27,19,0.255243,0.323522,0.266568
744,0,12,6,0.0,0.143788,0.084179
745,65,87,86,0.8732,1.04246,1.206569
746,94,116,119,1.262782,1.389946,1.669555
747,51,68,65,0.685126,0.814796,0.911942
748,0,16,5,0.0,0.191717,0.070149
749,0,19,4,0.0,0.227664,0.05612
750,45,107,91,0.604523,1.282106,1.276719
751,116,198,182,1.558326,2.372495,2.553437
752,75,229,205,1.007539,2.743946,2.876124
753,80,246,213,1.074708,2.947645,2.988363
754,76,252,209,1.020972,3.019539,2.932244
755,67,247,197,0.900068,2.959627,2.763885
756,76,250,202,1.020972,2.995574,2.834035
757,81,242,200,1.088142,2.899716,2.805975
758,81,236,197,1.088142,2.827822,2.763885
759,89,247,207,1.195612,2.959627,2.904184
760,77,240,199,1.034406,2.875751,2.791945
761,81,244,203,1.088142,2.92368,2.848065
762,90,233,200,1.209046,2.791875,2.805975
763,92,192,173,1.235914,2.300601,2.427168
764,0,16,10,0.0,0.191717,0.140299
765,16,0,0,0.214942,0.0,0.0
766,108,33,34,1.450856,0.395416,0.477016
767,188,83,84,2.525563,0.994531,1.17851
768,231,69,60,3.103219,0.826778,0.841793
769,223,68,64,2.995748,0.814796,0.897912
770,216,68,68,2.901711,0.814796,0.954032
771,216,69,67,2.901711,0.826778,0.940002
772,220,71,65,2.955446,0.850743,0.911942
773,221,71,64,2.96888,0.850743,0.897912
774,219,73,65,2.942013,0.874708,0.911942
775,214,73,67,2.874843,0.874708,0.940002
776,215,82,81,2.888277,0.982548,1.13642
777,169,47,51,2.27032,0.563168,0.715524
778,134,18,25,1.800136,0.215681,0.350747
779,211,84,86,2.834542,1.006513,1.206569
780,214,67,59,2.874843,0.802814,0.827763
781,224,65,54,3.009182,0.778849,0.757613
782,225,81,74,3.022616,0.970566,1.038211
783,201,75,77,2.700203,0.898672,1.0803
784,212,66,73,2.847976,0.790832,1.024181
785,208,65,74,2.79424,0.778849,1.038211
786,207,64,70,2.780806,0.766867,0.982091
787,215,66,65,2.888277,0.790832,0.911942
788,223,73,70,2.995748,0.874708,0.982091
789,221,80,78,2.96888,0.958584,1.09433
790,215,78,75,2.888277,0.934619,1.052241
791,217,69,60,2.915145,0.826778,0.841793
792,224,71,56,3.009182,0.850743,0.785673
793,217,79,72,2.915145,0.946601,1.010151
794,179,68,74,2.404659,0.814796,1.038211
795,117,9,21,1.57176,0.107841,0.294627
796,208,74,76,2.79424,0.88669,1.066271
797,224,65,57,3.009182,0.778849,0.799703
798,228,70,65,3.062917,0.838761,0.911942
799,210,66,71,2.821108,0.790832,0.996121
800,218,70,68,2.928579,0.838761,0.954032
801,223,66,65,2.995748,0.790832,0.911942
802,224,68,63,3.009182,0.814796,0.883882
803,216,74,65,2.901711,0.88669,0.911942
804,216,75,66,2.901711,0.898672,0.925972
805,227,69,64,3.049483,0.826778,0.897912
806,230,67,66,3.089785,0.802814,0.925972
807,209,77,76,2.807674,0.922637,1.066271
808,146,72,67,1.961342,0.862725,0.940002
809,36,0,0,0.483619,0.0,0.0
810,0,6,6,0.0,0.071894,0.084179
811,28,81,75,0.376148,0.970566,1.052241
812,104,214,195,1.39712,2.564211,2.735826
813,77,229,198,1.034406,2.743946,2.777915
814,76,244,205,1.020972,2.92368,2.876124
815,75,238,203,1.007539,2.851787,2.848065
816,80,236,210,1.074708,2.827822,2.946274
817,79,231,209,1.061274,2.76791,2.932244
818,66,214,192,0.886634,2.564211,2.693736
819,86,221,196,1.155311,2.648087,2.749856
820,111,224,197,1.491157,2.684034,2.763885
821,114,205,178,1.531459,2.456371,2.497318
822,74,144,122,0.994105,1.725451,1.711645
823,55,112,93,0.738862,1.342017,1.304778
824,54,105,85,0.725428,1.258141,1.192539
825,23,71,50,0.308978,0.850743,0.701494
826,102,146,117,1.370252,1.749415,1.641495
827,100,139,116,1.343385,1.665539,1.627466
828,11,41,29,0.147772,0.491274,0.406866
829,0,13,9,0.0,0.15577,0.126269
830,0,12,13,0.0,0.143788,0.182388
831,9,18,14,0.120905,0.215681,0.196418
832,10,14,4,0.134338,0.167752,0.05612
833,16,23,8,0.214942,0.275593,0.112239
834,0,9,0,0.0,0.107841,0.0
835,70,88,88,0.940369,1.054442,1.234629
836,81,98,104,1.088142,1.174265,1.459107
837,0,4,8,0.0,0.047929,0.112239
838,65,70,66,0.8732,0.838761,0.925972
839,86,103,93,1.155311,1.234177,1.304778
840,0,27,13,0.0,0.323522,0.182388
841,63,119,105,0.846332,1.425893,1.473137
842,92,229,209,1.235914,2.743946,2.932244
843,79,228,198,1.061274,2.731964,2.777915
844,80,244,206,1.074708,2.92368,2.890154
845,71,243,198,0.953803,2.911698,2.777915
846,75,244,200,1.007539,2.92368,2.805975
847,82,239,202,1.101575,2.863769,2.834035
848,84,238,202,1.128443,2.851787,2.834035
849,81,238,201,1.088142,2.851787,2.820005
850,76,240,199,1.020972,2.875751,2.791945
851,78,244,204,1.04784,2.92368,2.862095
852,87,233,202,1.168745,2.791875,2.834035
853,91,192,174,1.22248,2.300601,2.441198
854,0,16,10,0.0,0.191717,0.140299
855,18,0,0,0.241809,0.0,0.0
856,109,33,33,1.464289,0.395416,0.462986
857,189,83,83,2.538997,0.994531,1.16448
858,233,73,58,3.130086,0.874708,0.813733
859,224,71,63,3.009182,0.850743,0.883882
860,216,71,67,2.901711,0.850743,0.940002
861,217,71,66,2.915145,0.850743,0.925972
862,221,75,64,2.96888,0.898672,0.897912
863,221,75,64,2.96888,0.898672,0.897912
864,217,75,66,2.915145,0.898672,0.925972
865,212,75,69,2.847976,0.898672,0.968061
866,207,83,83,2.780806,0.994531,1.16448
867,159,53,57,2.135982,0.635062,0.799703
868,92,0,3,1.235914,0.0,0.04209
869,181,75,75,2.431526,0.898672,1.052241
870,209,80,69,2.807674,0.958584,0.968061
871,211,74,59,2.834542,0.88669,0.827763
872,202,84,75,2.713637,1.006513,1.052241
873,155,63,64,2.082246,0.754885,0.897912
874,153,62,61,2.055379,0.742902,0.855822
875,141,54,55,1.894172,0.647044,0.771643
876,135,48,46,1.813569,0.57515,0.645374
877,145,50,41,1.947908,0.599115,0.575225
878,156,59,49,2.09568,0.706955,0.687464
879,163,73,66,2.189717,0.874708,0.925972
880,181,86,80,2.431526,1.030477,1.12239
881,207,95,81,2.780806,1.138318,1.13642
882,215,90,69,2.888277,1.078407,0.968061
883,204,96,84,2.740505,1.1503,1.17851
884,147,67,72,1.974776,0.802814,1.010151
885,68,0,0,0.913502,0.0,0.0
886,185,70,69,2.485262,0.838761,0.968061
887,223,70,59,2.995748,0.838761,0.827763
888,231,74,67,3.103219,0.88669,0.940002
889,206,65,71,2.767373,0.778849,0.996121
890,220,72,67,2.955446,0.862725,0.940002
891,224,69,63,3.009182,0.826778,0.883882
892,226,71,62,3.03605,0.850743,0.869852
893,218,76,64,2.928579,0.910655,0.897912
894,217,77,65,2.915145,0.922637,0.911942
895,227,70,63,3.049483,0.838761,0.883882
896,230,69,65,3.089785,0.826778,0.911942
897,207,81,76,2.780806,0.970566,1.066271
898,144,73,67,1.934474,0.874708,0.940002
899,34,0,0,0.456751,0.0,0.0
900,0,0,5,0.0,0.0,0.070149
901,21,68,71,0.282111,0.814796,0.996121
902,98,204,195,1.316517,2.444388,2.735826
903,73,226,201,0.980671,2.707999,2.820005
904,75,241,208,1.007539,2.887733,2.918214
905,79,241,206,1.061274,2.887733,2.890154
906,87,235,208,1.168745,2.81584,2.918214
907,78,218,199,1.04784,2.612141,2.791945
908,92,221,208,1.235914,2.648087,2.918214
909,113,221,209,1.518025,2.648087,2.932244
910,76,154,142,1.020972,1.845274,1.992242
911,41,90,79,0.550788,1.078407,1.10836
912,40,73,62,0.537354,0.874708,0.869852
913,63,93,81,0.846332,1.114354,1.13642
914,2,40,23,0.026868,0.479292,0.322687
915,122,169,147,1.638929,2.025008,2.062392
916,143,179,143,1.92104,2.144831,2.006272
917,0,29,1,0.0,0.347487,0.01403
918,22,42,25,0.295545,0.503256,0.350747
919,31,44,38,0.416449,0.527221,0.533135
920,0,7,8,0.0,0.083876,0.112239
921,5,12,9,0.067169,0.143788,0.126269
922,8,12,2,0.107471,0.143788,0.02806
923,20,25,12,0.268677,0.299557,0.168359
924,0,9,0,0.0,0.107841,0.0
925,18,32,32,0.241809,0.383433,0.448956
926,0,7,16,0.0,0.083876,0.224478
927,0,0,5,0.0,0.0,0.070149
928,0,0,2,0.0,0.0,0.02806
929,95,104,100,1.276216,1.246159,1.402988
930,108,135,125,1.450856,1.61761,1.753734
931,8,51,37,0.107471,0.611097,0.519105
932,70,188,166,0.940369,2.252672,2.328959
933,103,236,207,1.383686,2.827822,2.904184
934,85,236,199,1.141877,2.827822,2.791945
935,80,241,199,1.074708,2.887733,2.791945
936,84,245,203,1.128443,2.935663,2.848065
937,89,242,205,1.195612,2.899716,2.876124
938,83,233,197,1.115009,2.791875,2.763885
939,82,235,198,1.101575,2.81584,2.777915
940,77,240,199,1.034406,2.875751,2.791945
941,80,244,203,1.074708,2.92368,2.848065
942,88,233,201,1.182179,2.791875,2.820005
943,91,192,174,1.22248,2.300601,2.441198
944,0,16,9,0.0,0.191717,0.126269
945,18,0,0,0.241809,0.0,0.0
946,109,33,33,1.464289,0.395416,0.462986
947,189,85,83,2.538997,1.018495,1.16448
948,227,77,60,3.049483,0.922637,0.841793
949,219,75,65,2.942013,0.898672,0.911942
950,213,73,68,2.861409,0.874708,0.954032
951,216,73,67,2.901711,0.874708,0.940002
952,220,77,64,2.955446,0.922637,0.897912
953,220,77,64,2.955446,0.922637,0.897912
954,216,77,66,2.901711,0.922637,0.925972
955,209,75,70,2.807674,0.898672,0.982091
956,194,76,76,2.606166,0.910655,1.066271
957,157,67,72,2.109114,0.802814,1.010151
958,57,0,0,0.765729,0.0,0.0
959,147,70,73,1.974776,0.838761,1.024181
960,195,97,90,2.6196,1.162283,1.262689
961,160,57,44,2.149416,0.682991,0.617315
962,110,34,28,1.477723,0.407398,0.392837
963,31,0,0,0.416449,0.0,0.0
964,18,0,0,0.241809,0.0,0.0
965,13,0,0,0.17464,0.0,0.0
966,15,0,0,0.201508,0.0,0.0
967,25,0,0,0.335846,0.0,0.0
968,29,0,0,0.389582,0.0,0.0
969,28,0,0,0.376148,0.0,0.0
970,59,18,12,0.792597,0.215681,0.168359
971,109,42,29,1.464289,0.503256,0.406866
972,164,78,58,2.203151,0.934619,0.813733
973,181,108,98,2.431526,1.294088,1.374928
974,121,72,78,1.625496,0.862725,1.09433
975,35,0,0,0.470185,0.0,0.0
976,180,80,77,2.418093,0.958584,1.0803
977,229,83,68,3.076351,0.994531,0.954032
978,225,66,58,3.022616,0.790832,0.813733
979,207,59,66,2.780806,0.706955,0.925972
980,217,74,68,2.915145,0.88669,0.954032
981,223,71,63,2.995748,0.850743,0.883882
982,223,73,63,2.995748,0.874708,0.883882
983,215,77,65,2.888277,0.922637,0.911942
984,214,78,66,2.874843,0.934619,0.925972
985,225,72,64,3.022616,0.862725,0.897912
986,227,71,66,3.049483,0.850743,0.925972
987,204,82,78,2.740505,0.982548,1.09433
988,141,75,68,1.894172,0.898672,0.954032
989,30,0,0,0.403015,0.0,0.0
990,0,0,4,0.0,0.0,0.05612
991,16,62,65,0.214942,0.742902,0.911942
992,96,205,194,1.289649,2.456371,2.721796
993,78,233,206,1.04784,2.791875,2.890154
994,77,246,206,1.034406,2.947645,2.890154
995,79,241,198,1.061274,2.887733,2.777915
996,91,239,200,1.22248,2.863769,2.805975
997,85,222,195,1.141877,2.66007,2.735826
998,62,180,165,0.832899,2.156813,2.314929
999,0,82,74,0.0,0.982548,1.038211
1000,0,21,17,0.0,0.251628,0.238508
1001,0,29,25,0.0,0.347487,0.350747
1002,19,41,34,0.255243,0.491274,0.477016
1003,0,18,6,0.0,0.215681,0.084179
1004,86,143,124,1.155311,1.713468,1.739705
1005,116,191,166,1.558326,2.288619,2.328959
1006,0,33,5,0.0,0.395416,0.070149
1007,98,127,102,1.316517,1.521752,1.431047
1008,113,121,104,1.518025,1.449858,1.459107
1009,62,56,49,0.832899,0.671009,0.687464
1010,7,0,0,0.094037,0.0,0.0
1011,9,6,8,0.120905,0.071894,0.112239
1012,1,5,0,0.013434,0.059911,0.0
1013,5,12,4,0.067169,0.143788,0.05612
1014,0,5,0,0.0,0.059911,0.0
1015,0,2,1,0.0,0.023965,0.01403
1016,0,0,3,0.0,0.0,0.04209
1017,5,1,11,0.067169,0.011982,0.154329
1018,4,3,9,0.053735,0.035947,0.126269
1019,0,7,3,0.0,0.083876,0.04209
1020,81,117,108,1.088142,1.401929,1.515227
1021,96,147,134,1.289649,1.761398,1.880003
1022,52,159,139,0.69856,1.905185,1.950153
1023,101,224,196,1.356819,2.684034,2.749856
1024,87,231,195,1.168745,2.76791,2.735826
1025,82,240,200,1.101575,2.875751,2.805975
1026,85,244,204,1.141877,2.92368,2.862095
1027,91,244,207,1.22248,2.92368,2.904184
1028,85,234,197,1.141877,2.803857,2.763885
1029,89,240,203,1.195612,2.875751,2.848065
1030,79,240,198,1.061274,2.875751,2.777915
1031,80,244,203,1.074708,2.92368,2.848065
1032,88,235,201,1.182179,2.81584,2.820005
1033,92,194,173,1.235914,2.324565,2.427168
1034,0,16,9,0.0,0.191717,0.126269
1035,18,0,0,0.241809,0.0,0.0
1036,108,33,34,1.450856,0.395416,0.477016
1037,188,85,84,2.525563,1.018495,1.17851
1038,220,80,63,2.955446,0.958584,0.883882
1039,214,77,67,2.874843,0.922637,0.940002
1040,212,73,69,2.847976,0.874708,0.968061
1041,216,73,67,2.901711,0.874708,0.940002
1042,220,77,64,2.955446,0.922637,0.897912
1043,219,78,64,2.942013,0.934619,0.897912
1044,216,77,66,2.901711,0.922637,0.925972
1045,209,73,70,2.807674,0.874708,0.982091
1046,191,75,75,2.565865,0.898672,1.052241
1047,141,60,66,1.894172,0.718938,0.925972
1048,53,3,13,0.711994,0.035947,0.182388
1049,77,28,34,1.034406,0.335504,0.477016
1050,137,71,68,1.840437,0.850743,0.954032
1051,113,47,37,1.518025,0.563168,0.519105
1052,33,0,0,0.443317,0.0,0.0
1053,0,0,1,0.0,0.0,0.01403
1054,0,14,14,0.0,0.167752,0.196418
1055,0,15,16,0.0,0.179734,0.224478
1056,0,18,16,0.0,0.215681,0.224478
1057,8,18,11,0.107471,0.215681,0.154329
1058,8,12,5,0.107471,0.143788,0.070149
1059,2,2,2,0.026868,0.023965,0.02806
1060,7,0,0,0.094037,0.0,0.0
1061,32,0,0,0.429883,0.0,0.0
1062,65,9,0,0.8732,0.107841,0.0
1063,118,71,68,1.585194,0.850743,0.954032
1064,87,58,67,1.168745,0.694973,0.940002
1065,21,0,0,0.282111,0.0,0.0
1066,155,64,65,2.082246,0.766867,0.911942
1067,227,83,73,3.049483,0.994531,1.024181
1068,227,63,61,3.049483,0.754885,0.855822
1069,220,60,69,2.955446,0.718938,0.968061
1070,214,74,69,2.874843,0.88669,0.968061
1071,220,71,65,2.955446,0.850743,0.911942
1072,220,73,65,2.955446,0.874708,0.911942
1073,212,77,66,2.847976,0.922637,0.925972
1074,213,80,67,2.861409,0.958584,0.940002
1075,222,72,65,2.982314,0.862725,0.911942
1076,226,71,67,3.03605,0.850743,0.940002
1077,203,82,78,2.727071,0.982548,1.09433
1078,140,77,69,1.880739,0.922637,0.968061
1079,30,0,0,0.403015,0.0,0.0
1080,2,10,7,0.026868,0.119823,0.098209
1081,34,84,77,0.456751,1.006513,1.0803
1082,110,223,202,1.477723,2.672052,2.834035
1083,81,240,203,1.088142,2.875751,2.848065
1084,85,255,209,1.141877,3.055486,2.932244
1085,94,255,207,1.262782,3.055486,2.904184
1086,82,238,188,1.101575,2.851787,2.637617
1087,42,185,146,0.564222,2.216725,2.048362
1088,0,113,88,0.0,1.353999,1.234629
1089,37,127,113,0.497052,1.521752,1.585376
1090,107,162,154,1.437422,1.941132,2.160601
1091,87,119,115,1.168745,1.425893,1.613436
1092,0,14,7,0.0,0.167752,0.098209
1093,49,110,95,0.658259,1.318053,1.332838
1094,108,204,180,1.450856,2.444388,2.525378
1095,16,138,107,0.214942,1.653557,1.501197
1096,96,176,162,1.289649,2.108884,2.27284
1097,130,181,168,1.7464,2.168796,2.357019
1098,53,68,57,0.711994,0.814796,0.799703
1099,13,3,0,0.17464,0.035947,0.0
1100,22,7,8,0.295545,0.083876,0.112239
1101,17,9,14,0.228375,0.107841,0.196418
1102,5,8,9,0.067169,0.095858,0.126269
1103,0,4,0,0.0,0.047929,0.0
1104,10,11,5,0.134338,0.131805,0.070149
1105,15,9,6,0.201508,0.107841,0.084179
1106,19,7,9,0.255243,0.083876,0.126269
1107,12,0,5,0.161206,0.0,0.070149
1108,1,0,3,0.013434,0.0,0.04209
1109,0,20,14,0.0,0.239646,0.196418
1110,26,78,66,0.34928,0.934619,0.925972
1111,100,172,158,1.343385,2.060955,2.21672
1112,70,174,152,0.940369,2.08492,2.132541
1113,67,189,161,0.900068,2.264654,2.25881
1114,91,238,201,1.22248,2.851787,2.820005
1115,75,238,197,1.007539,2.851787,2.763885
1116,76,240,199,1.020972,2.875751,2.791945
1117,81,238,201,1.088142,2.851787,2.820005
1118,90,241,204,1.209046,2.887733,2.862095
1119,87,242,203,1.168745,2.899716,2.848065
1120,77,241,198,1.034406,2.887733,2.777915
1121,80,245,203,1.074708,2.935663,2.848065
